Date,Open,High,Low,Close
9/9/2003,1883.00,1886.27002,1867.810059,1873.430054
9/10/2003,1859.209961,1859.209961,1823.810059,1823.810059
9/11/2003,1830.439941,1852.599976,1819.420044,1846.089966
9/12/2003,1833.969971,1855.040039,1821.97998,1855.030029
9/15/2003,1857.119995,1861.810059,1843.790039,1845.699951
9/16/2003,1848.410034,1887.869995,1848.410034,1887.25
9/17/2003,1884.180054,1894.73999,1876.23999,1883.099976
9/18/2003,1880.910034,1910.51001,1874.300049,1909.550049
9/19/2003,1913.73999,1913.73999,1895.930054,1905.699951
9/22/2003,1881.420044,1881.420044,1866.880005,1874.619995
9/23/2003,1877.439941,1901.72998,1875.150024,1901.719971
9/24/2003,1903.810059,1904.130005,1843.430054,1843.699951
9/25/2003,1849.390015,1856.219971,1817.199951,1817.23999
9/26/2003,1816.75,1821.569946,1792.060059,1792.069946
9/29/2003,1801.550049,1824.589966,1786.569946,1824.560059
9/30/2003,1812.810059,1812.810059,1783.459961,1786.939941
10/1/2003,1797.069946,1832.25,1796.089966,1832.25
10/2/2003,1828.939941,1842.550049,1823.640015,1836.219971
10/3/2003,1864.540039,1891.619995,1864.540039,1880.569946
10/6/2003,1884.640015,1894.219971,1876.00,1893.459961
10/7/2003,1882.920044,1907.880005,1878.589966,1907.849976
10/8/2003,1913.640015,1914.329956,1888.530029,1893.780029
10/9/2003,1916.949951,1936.930054,1899.209961,1911.900024
10/10/2003,1915.52002,1921.140015,1905.48999,1915.310059
10/13/2003,1924.060059,1940.969971,1921.959961,1933.530029
10/14/2003,1929.52002,1943.329956,1922.819946,1943.189941
10/15/2003,1966.380005,1966.869995,1933.030029,1939.099976
10/16/2003,1931.98999,1951.76001,1930.280029,1950.140015
10/17/2003,1947.199951,1949.689941,1910.23999,1912.359985
10/20/2003,1913.790039,1925.160034,1905.390015,1925.140015
10/21/2003,1929.310059,1944.339966,1922.780029,1940.900024
10/22/2003,1923.329956,1923.329956,1897.359985,1898.069946
10/23/2003,1879.119995,1893.199951,1874.109985,1885.51001
10/24/2003,1863.319946,1866.430054,1841.619995,1865.589966
10/27/2003,1876.030029,1890.660034,1873.619995,1882.910034
10/28/2003,1893.280029,1932.26001,1892.430054,1932.26001
10/29/2003,1925.609985,1937.369995,1923.560059,1936.560059
10/30/2003,1955.589966,1957.530029,1929.77002,1932.689941
10/31/2003,1938.219971,1942.680054,1928.670044,1932.209961
11/3/2003,1941.310059,1969.26001,1941.310059,1967.699951
11/4/2003,1961.449951,1971.380005,1953.640015,1957.969971
11/5/2003,1957.00,1966.150024,1938.219971,1959.369995
11/6/2003,1971.27002,1977.910034,1953.339966,1976.369995
11/7/2003,1986.560059,1992.27002,1968.810059,1970.73999
11/10/2003,1972.099976,1973.079956,1939.72998,1941.640015
11/11/2003,1938.849976,1944.01001,1923.50,1930.75
11/12/2003,1935.969971,1973.109985,1935.859985,1973.109985
11/13/2003,1964.430054,1970.400024,1956.410034,1967.349976
11/14/2003,1966.869995,1977.790039,1930.26001,1930.26001
11/17/2003,1919.01001,1919.22998,1890.719971,1909.609985
11/18/2003,1919.449951,1926.00,1881.75,1881.75
11/19/2003,1886.180054,1903.430054,1880.310059,1899.650024
11/20/2003,1886.630005,1916.550049,1880.910034,1881.920044
11/21/2003,1891.839966,1896.410034,1878.069946,1893.880005
11/24/2003,1907.290039,1947.140015,1907.290039,1947.140015
11/25/2003,1948.359985,1956.199951,1942.02002,1943.040039
11/26/2003,1954.280029,1960.310059,1930.630005,1953.310059
11/28/2003,1950.209961,1963.060059,1950.209961,1960.26001
12/1/2003,1972.969971,1989.819946,1968.540039,1989.819946
12/2/2003,1986.800049,1996.079956,1978.22998,1980.069946
12/3/2003,1989.140015,2000.920044,1960.130005,1960.25
12/4/2003,1966.920044,1971.25,1942.670044,1968.800049
12/5/2003,1949.26001,1960.390015,1935.579956,1937.819946
12/8/2003,1937.47998,1948.939941,1926.939941,1948.849976
12/9/2003,1955.50,1956.969971,1906.839966,1908.319946
12/10/2003,1912.23999,1916.00,1887.459961,1904.650024
12/11/2003,1904.47998,1945.920044,1903.930054,1942.319946
12/12/2003,1947.26001,1949.02002,1931.099976,1949.00
12/15/2003,1978.77002,1979.780029,1918.26001,1918.26001
12/16/2003,1918.060059,1927.089966,1901.660034,1924.290039
12/17/2003,1922.209961,1926.00,1910.23999,1921.329956
12/18/2003,1924.619995,1957.680054,1924.619995,1956.180054
12/19/2003,1963.280029,1963.280029,1939.560059,1951.02002
12/22/2003,1946.189941,1958.73999,1941.619995,1955.800049
12/23/2003,1954.030029,1974.780029,1952.439941,1974.780029
12/24/2003,1969.709961,1974.310059,1964.880005,1969.22998
12/26/2003,1970.369995,1979.73999,1970.369995,1973.140015
12/29/2003,1976.930054,2006.47998,1976.930054,2006.47998
12/30/2003,2003.97998,2010.130005,1997.819946,2009.880005
12/31/2003,2010.640015,2015.22998,1996.619995,2003.369995
1/2/2004,2011.079956,2022.369995,1999.77002,2006.680054
1/5/2004,2020.780029,2047.359985,2020.780029,2047.359985
1/6/2004,2044.550049,2061.540039,2039.630005,2057.370117
1/7/2004,2056.75,2078.090088,2047.02002,2077.679932
1/8/2004,2089.600098,2100.25,2078.050049,2100.25
1/9/2004,2083.639893,2113.330078,2077.090088,2086.919922
1/12/2004,2093.540039,2112.52002,2085.149902,2111.780029
1/13/2004,2113.110107,2114.909912,2080.290039,2096.439941
1/14/2004,2104.290039,2111.72998,2094.320068,2111.129883
1/15/2004,2101.860107,2121.610107,2088.100098,2109.080078
1/16/2004,2126.120117,2140.469971,2119.350098,2140.459961
1/20/2004,2149.030029,2149.850098,2130.199951,2147.97998
1/21/2004,2139.330078,2150.110107,2120.199951,2142.449951
1/22/2004,2146.320068,2152.120117,2119.01001,2119.01001
1/23/2004,2124.76001,2138.409912,2108.449951,2123.870117
1/26/2004,2120.560059,2153.830078,2115.340088,2153.830078
1/27/2004,2148.050049,2152.75,2116.040039,2116.040039
1/28/2004,2125.02002,2128.00,2073.149902,2077.370117
1/29/2004,2085.540039,2087.330078,2041.069946,2068.22998
1/30/2004,2068.360107,2078.879883,2058.540039,2066.149902
2/2/2004,2072.129883,2085.48999,2053.790039,2063.149902
2/3/2004,2061.280029,2071.439941,2057.330078,2066.209961
2/4/2004,2042.829956,2044.680054,2013.920044,2014.140015
2/5/2004,2024.47998,2031.390015,2012.790039,2019.560059
2/6/2004,2025.959961,2064.01001,2025.910034,2064.01001
2/9/2004,2069.290039,2074.27002,2060.439941,2060.570068
2/10/2004,2061.100098,2075.330078,2060.439941,2075.330078
2/11/2004,2072.899902,2089.659912,2064.77002,2089.659912
2/12/2004,2084.02002,2091.219971,2072.060059,2073.610107
2/13/2004,2080.169922,2085.709961,2049.76001,2053.560059
2/17/2004,2068.419922,2084.719971,2068.01001,2080.350098
2/18/2004,2084.22998,2088.51001,2072.189941,2076.469971
2/19/2004,2091.709961,2094.919922,2045.959961,2045.959961
2/20/2004,2052.129883,2052.360107,2022.790039,2037.930054
2/23/2004,2044.410034,2045.099976,1999.589966,2007.52002
2/24/2004,2000.75,2018.069946,1991.050049,2005.439941
2/25/2004,2010.589966,2024.199951,2007.72998,2022.97998
2/26/2004,2018.910034,2037.170044,2012.829956,2032.569946
2/27/2004,2036.670044,2044.77002,2018.829956,2029.819946
3/1/2004,2036.920044,2057.800049,2032.640015,2057.800049
3/2/2004,2056.379883,2064.399902,2039.650024,2039.650024
3/3/2004,2037.109985,2039.310059,2020.290039,2033.359985
3/4/2004,2034.72998,2055.120117,2031.839966,2055.110107
3/5/2004,2037.329956,2069.02002,2034.180054,2047.630005
3/8/2004,2052.070068,2058.25,2008.780029,2008.780029
3/9/2004,2008.75,2011.829956,1987.290039,1995.160034
3/10/2004,1997.109985,2007.25,1963.130005,1964.150024
3/11/2004,1953.589966,1982.579956,1943.890015,1943.890015
3/12/2004,1961.00,1984.72998,1959.48999,1984.72998
3/15/2004,1977.780029,1977.780029,1939.199951,1939.199951
3/16/2004,1952.780029,1961.98999,1927.689941,1943.089966
3/17/2004,1956.52002,1980.310059,1956.52002,1976.76001
3/18/2004,1971.26001,1972.310059,1947.560059,1962.439941
3/19/2004,1964.969971,1970.150024,1940.469971,1940.469971
3/22/2004,1929.02002,1929.280029,1897.630005,1909.900024
3/23/2004,1923.22998,1928.609985,1898.939941,1901.800049
3/24/2004,1908.040039,1922.51001,1896.910034,1909.47998
3/25/2004,1923.219971,1967.170044,1923.219971,1967.170044
3/26/2004,1963.52002,1976.76001,1960.02002,1960.02002
3/29/2004,1975.430054,1996.22998,1975.430054,1992.569946
3/30/2004,1985.670044,2000.680054,1981.439941,2000.630005
3/31/2004,2001.089966,2004.00,1985.040039,1994.219971
4/1/2004,1996.449951,2019.089966,1996.449951,2015.01001
4/2/2004,2046.050049,2057.169922,2037.189941,2057.169922
4/5/2004,2055.98999,2079.120117,2054.340088,2079.120117
4/6/2004,2064.129883,2068.27002,2053.320068,2059.899902
4/7/2004,2055.610107,2060.439941,2038.73999,2050.23999
4/8/2004,2074.580078,2075.330078,2046.099976,2052.879883
4/12/2004,2057.639893,2069.449951,2057.639893,2065.47998
4/13/2004,2072.949951,2073.419922,2026.199951,2030.079956
4/14/2004,2018.359985,2040.150024,2013.97998,2024.849976
4/15/2004,2026.52002,2031.839966,1989.209961,2002.170044
4/16/2004,2002.430054,2007.170044,1982.140015,1995.73999
4/19/2004,1995.369995,2020.449951,1991.140015,2020.430054
4/20/2004,2022.619995,2032.410034,1978.630005,1978.630005
4/21/2004,1987.219971,1995.910034,1973.25,1995.630005
4/22/2004,1992.650024,2035.390015,1991.469971,2032.910034
4/23/2004,2045.920044,2051.75,2034.47998,2049.77002
4/26/2004,2052.25,2059.080078,2031.75,2036.77002
4/27/2004,2040.530029,2053.570068,2027.640015,2032.530029
4/28/2004,2026.439941,2026.439941,1985.540039,1989.540039
4/29/2004,1987.47998,1998.50,1946.099976,1958.780029
4/30/2004,1962.48999,1965.890015,1919.390015,1920.150024
5/3/2004,1928.719971,1954.619995,1926.089966,1938.719971
5/4/2004,1942.369995,1969.969971,1933.599976,1950.47998
5/5/2004,1954.98999,1967.329956,1948.51001,1957.26001
5/6/2004,1945.869995,1949.550049,1923.300049,1937.73999
5/7/2004,1931.859985,1957.23999,1917.959961,1917.959961
5/10/2004,1904.72998,1907.97998,1880.319946,1896.069946
5/11/2004,1909.50,1931.47998,1909.50,1931.349976
5/12/2004,1924.319946,1927.22998,1878.77002,1925.589966
5/13/2004,1918.630005,1937.869995,1914.099976,1926.030029
5/14/2004,1922.469971,1927.25,1897.569946,1904.25
5/17/2004,1881.060059,1887.73999,1865.400024,1876.640015
5/18/2004,1892.290039,1903.390015,1890.949951,1897.819946
5/19/2004,1917.579956,1936.040039,1898.160034,1898.170044
5/20/2004,1902.780029,1912.02002,1890.180054,1896.589966
5/21/2004,1910.040039,1918.079956,1899.849976,1912.089966
5/24/2004,1924.869995,1934.410034,1915.560059,1922.97998
5/25/2004,1920.939941,1966.680054,1913.72998,1964.650024
5/26/2004,1961.160034,1976.160034,1957.579956,1976.150024
5/27/2004,1982.77002,1991.869995,1969.040039,1984.50
5/28/2004,1985.540039,1990.810059,1976.699951,1986.73999
6/1/2004,1978.52002,1991.290039,1972.709961,1990.77002
6/2/2004,1995.180054,1998.319946,1978.709961,1988.97998
6/3/2004,1983.859985,1983.859985,1960.26001,1960.26001
6/4/2004,1982.650024,1995.50,1978.040039,1978.619995
6/7/2004,1991.670044,2020.619995,1991.420044,2020.619995
6/8/2004,2010.719971,2023.540039,2008.300049,2023.530029
6/9/2004,2015.040039,2019.219971,1989.98999,1990.609985
6/10/2004,1996.800049,2000.98999,1988.890015,1999.869995
6/14/2004,1987.75,1987.829956,1963.47998,1969.98999
6/15/2004,1982.410034,2006.579956,1982.410034,1995.599976
6/16/2004,1997.099976,2002.069946,1990.569946,1998.22998
6/17/2004,1993.689941,1993.930054,1976.25,1983.670044
6/18/2004,1977.77002,2000.410034,1973.910034,1986.72998
6/21/2004,1990.819946,1995.060059,1972.430054,1974.380005
6/22/2004,1975.51001,1994.869995,1964.530029,1994.150024
6/23/2004,1992.050049,2023.22998,1990.780029,2020.97998
6/24/2004,2020.109985,2032.209961,2013.780029,2015.569946
6/25/2004,2016.73999,2033.869995,2015.569946,2025.469971
6/28/2004,2038.97998,2039.930054,2013.72998,2019.819946
6/29/2004,2017.349976,2037.599976,2017.349976,2034.930054
6/30/2004,2038.339966,2055.649902,2031.880005,2047.790039
7/1/2004,2045.530029,2045.530029,2006.670044,2015.550049
7/2/2004,2014.089966,2014.73999,1996.609985,2006.660034
7/6/2004,1994.699951,1995.400024,1958.689941,1963.430054
7/7/2004,1961.219971,1976.920044,1960.780029,1966.079956
7/8/2004,1951.790039,1964.47998,1934.569946,1935.319946
7/9/2004,1946.48999,1961.109985,1940.219971,1946.329956
7/12/2004,1936.170044,1941.23999,1921.400024,1936.920044
7/13/2004,1940.310059,1945.170044,1930.589966,1931.660034
7/14/2004,1913.72998,1937.680054,1908.97998,1914.880005
7/15/2004,1920.140015,1925.76001,1910.130005,1912.709961
7/16/2004,1926.189941,1926.189941,1882.930054,1883.150024
7/19/2004,1889.060059,1893.800049,1870.140015,1883.829956
7/20/2004,1886.689941,1917.069946,1885.800049,1917.069946
7/21/2004,1933.02002,1933.030029,1874.369995,1874.369995
7/22/2004,1872.430054,1892.97998,1853.579956,1889.060059
7/23/2004,1874.459961,1874.459961,1846.550049,1849.089966
7/26/2004,1852.420044,1860.119995,1829.060059,1839.02002
7/27/2004,1844.280029,1872.170044,1843.040039,1869.099976
7/28/2004,1861.369995,1869.00,1832.119995,1858.26001
7/29/2004,1871.540039,1885.01001,1867.619995,1881.060059
7/30/2004,1878.540039,1896.310059,1876.310059,1887.359985
8/2/2004,1874.930054,1893.130005,1869.660034,1892.089966
8/3/2004,1887.140015,1887.569946,1859.170044,1859.420044
8/4/2004,1850.780029,1864.800049,1842.199951,1855.060059
8/5/2004,1856.98999,1859.77002,1820.209961,1821.630005
8/6/2004,1805.949951,1806.280029,1775.569946,1776.890015
8/9/2004,1782.349976,1787.439941,1774.47998,1774.640015
8/10/2004,1782.300049,1808.699951,1782.26001,1808.699951
8/11/2004,1778.430054,1786.650024,1760.50,1782.420044
8/12/2004,1770.680054,1774.680054,1751.949951,1752.48999
8/13/2004,1762.459961,1768.630005,1750.819946,1757.219971
8/16/2004,1759.579956,1789.48999,1759.579956,1782.839966
8/17/2004,1792.26001,1804.589966,1791.949951,1795.25
8/18/2004,1787.660034,1831.369995,1784.599976,1831.369995
8/19/2004,1825.910034,1829.130005,1811.680054,1819.890015
8/20/2004,1819.540039,1843.119995,1815.920044,1838.02002
8/23/2004,1843.790039,1848.119995,1835.109985,1838.699951
8/24/2004,1846.930054,1850.290039,1828.51001,1836.890015
8/25/2004,1836.719971,1861.790039,1830.300049,1860.719971
8/26/2004,1855.77002,1860.390015,1848.880005,1852.920044
8/27/2004,1855.030029,1866.25,1854.77002,1862.089966
8/30/2004,1855.780029,1855.780029,1836.469971,1836.48999
8/31/2004,1837.540039,1842.150024,1819.619995,1838.099976
9/1/2004,1833.369995,1859.439941,1833.329956,1850.410034
9/2/2004,1848.030029,1876.23999,1846.949951,1873.430054
9/3/2004,1857.609985,1867.459961,1840.939941,1844.47998
9/7/2004,1856.00,1865.430054,1847.47998,1858.560059
9/8/2004,1855.25,1870.040039,1850.050049,1850.640015
9/9/2004,1858.51001,1875.390015,1849.369995,1869.650024
9/10/2004,1870.329956,1895.780029,1863.459961,1894.310059
9/13/2004,1900.170044,1919.209961,1897.72998,1910.380005
9/14/2004,1909.199951,1917.73999,1901.77002,1915.400024
9/15/2004,1908.380005,1908.380005,1892.079956,1896.52002
9/16/2004,1898.829956,1914.380005,1898.359985,1904.079956
9/17/2004,1907.01001,1911.00,1896.670044,1910.089966
9/20/2004,1903.02002,1921.50,1900.23999,1908.069946
9/21/2004,1913.130005,1925.849976,1909.430054,1921.180054
9/22/2004,1910.22998,1910.22998,1884.849976,1885.709961
9/23/2004,1887.02002,1894.670044,1883.319946,1886.430054
9/24/2004,1888.890015,1897.420044,1879.47998,1879.47998
9/27/2004,1871.160034,1871.939941,1858.880005,1859.880005
9/28/2004,1865.880005,1873.859985,1852.589966,1869.869995
9/29/2004,1870.609985,1894.060059,1869.949951,1893.939941
9/30/2004,1892.599976,1902.25,1887.680054,1896.839966
10/1/2004,1909.589966,1942.22998,1908.569946,1942.199951
10/4/2004,1954.589966,1965.76001,1950.170044,1952.400024
10/5/2004,1950.22998,1960.900024,1946.859985,1955.50
10/6/2004,1953.910034,1971.040039,1947.23999,1971.030029
10/7/2004,1967.369995,1970.26001,1948.030029,1948.52002
10/8/2004,1940.670044,1949.339966,1917.719971,1919.969971
10/11/2004,1924.410034,1930.660034,1920.76001,1928.76001
10/12/2004,1913.699951,1929.97998,1904.109985,1925.170044
10/13/2004,1944.959961,1948.01001,1914.459961,1920.530029
10/14/2004,1920.579956,1921.819946,1900.77002,1903.02002
10/15/2004,1907.930054,1923.920044,1899.329956,1911.50
10/18/2004,1909.780029,1936.52002,1904.50,1936.52002
10/19/2004,1944.410034,1952.849976,1922.599976,1922.900024
10/20/2004,1920.060059,1934.319946,1910.829956,1932.969971
10/21/2004,1940.109985,1957.47998,1933.00,1953.619995
10/22/2004,1952.359985,1952.540039,1914.390015,1915.140015
10/25/2004,1911.079956,1920.709961,1905.910034,1914.040039
10/26/2004,1915.150024,1928.800049,1905.48999,1928.790039
10/27/2004,1928.00,1971.280029,1926.25,1969.98999
10/28/2004,1963.359985,1980.359985,1959.569946,1975.73999
10/29/2004,1974.550049,1984.180054,1963.829956,1974.98999
11/1/2004,1975.47998,1983.910034,1969.319946,1979.869995
11/2/2004,1981.469971,2002.930054,1978.640015,1984.790039
11/3/2004,2014.449951,2020.030029,1992.699951,2004.329956
11/4/2004,1998.150024,2023.719971,1992.069946,2023.630005
11/5/2004,2035.040039,2046.920044,2025.630005,2038.939941
11/8/2004,2038.219971,2044.530029,2033.790039,2039.25
11/9/2004,2039.030029,2049.77002,2034.410034,2043.329956
11/10/2004,2039.579956,2047.25,2032.369995,2034.560059
11/11/2004,2041.339966,2061.399902,2039.73999,2061.27002
11/12/2004,2065.320068,2085.340088,2056.409912,2085.340088
11/15/2004,2082.590088,2094.129883,2078.840088,2094.090088
11/16/2004,2087.070068,2087.300049,2073.350098,2078.620117
11/17/2004,2090.939941,2112.179932,2090.719971,2099.679932
11/18/2004,2096.189941,2105.389893,2089.47998,2104.280029
11/19/2004,2100.449951,2102.600098,2070.629883,2070.629883
11/22/2004,2066.340088,2085.189941,2052.800049,2085.189941
11/23/2004,2082.469971,2092.02002,2068.97998,2084.280029
11/24/2004,2091.790039,2103.800049,2090.199951,2102.540039
11/26/2004,2101.810059,2110.379883,2101.810059,2101.969971
11/29/2004,2110.909912,2117.889893,2090.350098,2106.870117
11/30/2004,2104.669922,2107.449951,2096.810059,2096.810059
12/1/2004,2104.580078,2138.320068,2104.580078,2138.22998
12/2/2004,2133.949951,2156.139893,2131.649902,2143.570068
12/3/2004,2153.290039,2164.629883,2145.719971,2147.959961
12/6/2004,2145.429932,2157.429932,2138.209961,2151.25
12/7/2004,2154.129883,2161.300049,2114.649902,2114.659912
12/8/2004,2118.139893,2130.76001,2110.570068,2126.110107
12/9/2004,2109.550049,2134.22998,2097.860107,2129.01001
12/10/2004,2121.149902,2134.600098,2120.330078,2128.070068
12/13/2004,2141.199951,2148.50,2132.189941,2148.50
12/14/2004,2145.050049,2163.50,2145.050049,2159.840088
12/15/2004,2159.679932,2171.27002,2151.310059,2162.550049
12/16/2004,2159.959961,2164.800049,2138.810059,2146.149902
12/17/2004,2142.709961,2150.850098,2135.050049,2135.199951
12/20/2004,2142.209961,2154.47998,2124.219971,2127.850098
12/21/2004,2134.75,2151.709961,2133.340088,2150.909912
12/22/2004,2145.98999,2163.47998,2145.179932,2157.030029
12/23/2004,2153.310059,2168.780029,2153.310059,2160.620117
12/27/2004,2168.820068,2171.939941,2147.590088,2154.219971
12/28/2004,2156.75,2177.189941,2156.530029,2177.189941
12/29/2004,2170.98999,2182.330078,2170.98999,2177.00
12/30/2004,2177.469971,2182.370117,2176.399902,2178.340088
12/31/2004,2178.97998,2185.560059,2174.629883,2175.439941
1/3/2005,2184.75,2191.600098,2148.719971,2152.149902
1/4/2005,2158.310059,2159.639893,2100.560059,2107.860107
1/5/2005,2102.899902,2116.75,2091.23999,2091.23999
1/6/2005,2098.51001,2103.899902,2088.030029,2090.00
1/7/2005,2099.949951,2103.389893,2076.689941,2088.610107
1/10/2005,2087.620117,2111.429932,2086.659912,2097.040039
1/11/2005,2089.070068,2090.620117,2072.620117,2079.620117
1/12/2005,2089.699951,2093.439941,2066.790039,2092.530029
1/13/2005,2093.540039,2094.800049,2067.939941,2070.560059
1/14/2005,2079.469971,2088.580078,2075.469971,2087.909912
1/18/2005,2081.860107,2106.189941,2078.040039,2106.040039
1/19/2005,2105.73999,2105.840088,2072.199951,2073.590088
1/20/2005,2056.379883,2065.590088,2045.880005,2045.880005
1/21/2005,2053.149902,2058.00,2032.880005,2034.27002
1/24/2005,2040.130005,2043.969971,2008.680054,2008.699951
1/25/2005,2022.079956,2037.180054,2017.579956,2019.949951
1/26/2005,2034.689941,2049.340088,2028.189941,2046.089966
1/27/2005,2042.77002,2053.939941,2036.089966,2047.150024
1/28/2005,2052.540039,2055.129883,2024.359985,2035.829956
1/31/2005,2053.469971,2063.179932,2053.469971,2062.409912
2/1/2005,2063.27002,2071.52002,2058.659912,2068.699951
2/2/2005,2074.060059,2079.580078,2064.199951,2075.060059
2/3/2005,2065.439941,2066.929932,2049.25,2057.639893
2/4/2005,2056.469971,2086.719971,2056.290039,2086.659912
2/7/2005,2086.550049,2091.169922,2075.409912,2082.030029
2/8/2005,2082.110107,2095.639893,2080.419922,2086.679932
2/9/2005,2088.52002,2089.379883,2051.00,2052.550049
2/10/2005,2058.530029,2059.649902,2040.040039,2053.100098
2/11/2005,2048.959961,2081.47998,2039.719971,2076.659912
2/14/2005,2076.75,2085.120117,2074.810059,2082.909912
2/15/2005,2083.639893,2103.449951,2081.459961,2089.209961
2/16/2005,2082.459961,2093.370117,2079.370117,2087.429932
2/17/2005,2088.669922,2093.679932,2061.340088,2061.340088
2/18/2005,2065.149902,2068.889893,2056.199951,2058.620117
2/22/2005,2046.180054,2064.669922,2030.170044,2030.319946
2/23/2005,2039.550049,2040.839966,2024.640015,2031.25
2/24/2005,2028.430054,2051.810059,2023.00,2051.699951
2/25/2005,2050.48999,2065.399902,2047.22998,2065.399902
2/28/2005,2058.280029,2066.530029,2038.77002,2051.719971
3/1/2005,2057.469971,2073.73999,2057.189941,2071.25
3/2/2005,2060.300049,2084.149902,2057.219971,2067.50
3/3/2005,2073.330078,2074.709961,2047.920044,2058.399902
3/4/2005,2071.149902,2078.139893,2064.929932,2070.610107
3/7/2005,2073.899902,2100.570068,2073.820068,2090.209961
3/8/2005,2087.110107,2095.73999,2072.590088,2073.550049
3/9/2005,2070.850098,2079.370117,2060.22998,2061.290039
3/10/2005,2065.090088,2067.209961,2042.02002,2059.719971
3/11/2005,2063.560059,2069.399902,2036.410034,2041.599976
3/14/2005,2043.640015,2051.040039,2037.410034,2051.040039
3/15/2005,2057.169922,2059.070068,2034.410034,2034.97998
3/16/2005,2028.290039,2037.959961,2011.670044,2015.75
3/17/2005,2016.910034,2023.670044,2010.52002,2016.420044
3/18/2005,2018.410034,2020.400024,1999.97998,2007.790039
3/21/2005,2008.160034,2011.390015,1993.76001,2007.51001
3/22/2005,2007.719971,2017.660034,1988.859985,1989.339966
3/23/2005,1985.48999,1999.430054,1985.219971,1990.219971
3/24/2005,1997.47998,2008.630005,1991.060059,1991.060059
3/28/2005,1998.76001,2005.48999,1992.52002,1992.52002
3/29/2005,1990.27002,2002.650024,1968.579956,1973.880005
3/30/2005,1980.069946,2005.670044,1980.069946,2005.670044
3/31/2005,2005.709961,2006.619995,1994.800049,1999.22998
4/1/2005,2009.089966,2014.72998,1982.189941,1984.810059
4/4/2005,1983.810059,1995.800049,1972.069946,1991.069946
4/5/2005,1994.380005,2002.349976,1991.880005,1999.319946
4/6/2005,2004.25,2017.079956,1996.910034,1999.140015
4/7/2005,1999.609985,2018.790039,1998.140015,2018.790039
4/8/2005,2018.420044,2021.819946,1999.329956,1999.349976
4/11/2005,2004.160034,2006.23999,1991.209961,1992.119995
4/12/2005,1988.329956,2007.23999,1970.01001,2005.400024
4/13/2005,2000.459961,2001.300049,1972.099976,1974.369995
4/14/2005,1974.180054,1975.420044,1946.579956,1946.709961
4/15/2005,1932.959961,1940.150024,1906.709961,1908.150024
4/18/2005,1906.430054,1921.689941,1904.27002,1912.920044
4/19/2005,1922.819946,1933.209961,1918.150024,1932.359985
4/20/2005,1944.640015,1945.599976,1912.349976,1913.76001
4/21/2005,1931.849976,1962.410034,1928.52002,1962.410034
4/22/2005,1953.579956,1953.77002,1921.380005,1932.189941
4/25/2005,1942.02002,1954.869995,1938.449951,1950.780029
4/26/2005,1943.75,1958.579956,1927.439941,1927.439941
4/27/2005,1919.420044,1937.150024,1913.140015,1930.430054
4/28/2005,1922.030029,1927.310059,1904.079956,1904.180054
4/29/2005,1917.640015,1921.77002,1889.829956,1921.650024
5/2/2005,1923.22998,1933.420044,1916.030029,1928.650024
5/3/2005,1924.780029,1944.530029,1924.780029,1933.069946
5/4/2005,1937.790039,1963.26001,1935.23999,1962.22998
5/5/2005,1960.380005,1969.290039,1951.48999,1961.800049
5/6/2005,1972.660034,1973.50,1960.76001,1967.349976
5/9/2005,1967.73999,1979.670044,1960.27002,1979.670044
5/10/2005,1968.079956,1971.25,1957.290039,1962.77002
5/11/2005,1966.060059,1972.52002,1943.890015,1971.550049
5/12/2005,1970.800049,1982.199951,1956.449951,1963.880005
5/13/2005,1978.280029,1990.00,1964.77002,1976.780029
5/16/2005,1976.380005,1994.469971,1973.670044,1994.430054
5/17/2005,1986.160034,2004.150024,1980.939941,2004.150024
5/18/2005,2008.630005,2034.300049,2007.199951,2030.650024
5/19/2005,2032.089966,2042.680054,2030.050049,2042.579956
5/20/2005,2040.630005,2046.420044,2033.349976,2046.420044
5/23/2005,2045.689941,2062.949951,2045.689941,2056.649902
5/24/2005,2052.280029,2062.52002,2049.77002,2061.620117
5/25/2005,2055.780029,2055.780029,2041.949951,2050.120117
5/26/2005,2057.98999,2072.540039,2057.800049,2071.23999
5/27/2005,2068.530029,2076.800049,2064.98999,2075.72998
5/31/2005,2073.919922,2076.01001,2065.02002,2068.219971
6/1/2005,2067.22998,2095.540039,2067.22998,2087.860107
6/2/2005,2081.689941,2097.800049,2081.689941,2097.800049
6/3/2005,2094.179932,2095.98999,2069.169922,2071.429932
6/6/2005,2072.360107,2078.610107,2066.360107,2075.76001
6/7/2005,2079.060059,2095.959961,2067.139893,2067.159912
6/8/2005,2073.209961,2074.610107,2057.580078,2060.179932
6/9/2005,2059.580078,2077.469971,2052.959961,2076.909912
6/10/2005,2076.25,2076.25,2055.939941,2063.00
6/13/2005,2059.959961,2078.26001,2058.719971,2068.959961
6/14/2005,2068.040039,2074.780029,2064.080078,2069.040039
6/15/2005,2076.72998,2079.129883,2053.389893,2074.919922
6/16/2005,2076.27002,2089.51001,2073.290039,2089.149902
6/17/2005,2098.330078,2098.530029,2085.23999,2090.110107
6/20/2005,2081.050049,2096.77002,2076.419922,2088.129883
6/21/2005,2087.629883,2095.689941,2083.590088,2091.070068
6/22/2005,2097.050049,2102.75,2083.76001,2092.030029
6/23/2005,2093.909912,2106.570068,2070.570068,2070.659912
6/24/2005,2070.330078,2071.52002,2050.76001,2053.27002
